Trial,MSE,MAE,R2,Units,Dropout,Learning_Rate,Weight_Decay,Epochs,Activation,Optimizer,Patience
208,1.3313722610473633,0.9494830965995789,0.16634154319763184,"[16, 16, 8, 8]",0.3,0.0001,1e-05,250,relu,sgd,15
209,1.03774094581604,0.905646026134491,0.35020315647125244,"[16, 16, 8, 8]",0.2,0.001,0.0001,250,tanh,adam,15
210,0.8996569514274597,0.8078532218933105,0.43666648864746094,"[16, 16, 8, 8]",0.2,0.001,1e-05,250,tanh,adam,15
211,6.134937286376953,2.269623279571533,-2.8414816856384277,"[16, 16, 8, 8]",0.2,0.0001,0.0001,250,tanh,adam,15
212,6.934044361114502,2.4372055530548096,-3.3418545722961426,"[16, 16, 8, 8]",0.2,0.0001,1e-05,250,tanh,adam,15
213,0.8369169235229492,0.7155553102493286,0.4759520888328552,"[16, 16, 8, 8]",0.3,0.001,0.0001,250,tanh,adam,15
214,0.8724108934402466,0.8017954230308533,0.45372700691223145,"[16, 16, 8, 8]",0.3,0.001,1e-05,250,tanh,adam,15
215,7.312711238861084,2.480550527572632,-3.5789623260498047,"[16, 16, 8, 8]",0.3,0.0001,0.0001,250,tanh,adam,15
216,9.293370246887207,2.8196425437927246,-4.819180965423584,"[16, 16, 8, 8]",0.3,0.0001,1e-05,250,tanh,adam,15
217,1.0470093488693237,0.7847375869750977,0.3443995714187622,"[16, 16, 8, 8]",0.2,0.001,0.0001,250,tanh,sgd,15
218,0.9573280215263367,0.8127202391624451,0.400554895401001,"[16, 16, 8, 8]",0.2,0.001,1e-05,250,tanh,sgd,15
219,0.7731448411941528,0.7351211309432983,0.5158839225769043,"[16, 16, 8, 8]",0.2,0.0001,0.0001,250,tanh,sgd,15
220,0.8973814845085144,0.7877698540687561,0.4380912780761719,"[16, 16, 8, 8]",0.2,0.0001,1e-05,250,tanh,sgd,15
221,1.093485713005066,0.8536109924316406,0.3152977228164673,"[16, 16, 8, 8]",0.3,0.001,0.0001,250,tanh,sgd,15
222,0.8546361923217773,0.8028574585914612,0.46485692262649536,"[16, 16, 8, 8]",0.3,0.001,1e-05,250,tanh,sgd,15
223,1.5527572631835938,1.0728390216827393,0.027718067169189453,"[16, 16, 8, 8]",0.3,0.0001,0.0001,250,tanh,sgd,15
224,0.7809463143348694,0.7261477708816528,0.5109989047050476,"[16, 16, 8, 8]",0.3,0.0001,1e-05,250,tanh,sgd,15
225,1.6323484182357788,1.08124840259552,-0.02211916446685791,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,relu,adam,15
226,0.9774284958839417,0.8285658955574036,0.38796865940093994,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,relu,adam,15
227,8.351114273071289,2.620908260345459,-4.22917366027832,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,relu,adam,15
228,11.758257865905762,3.2117276191711426,-6.362607479095459,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,relu,adam,15
229,1.520977258682251,1.0371273756027222,0.047617554664611816,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,relu,adam,15
230,1.0631167888641357,0.8506194353103638,0.3343137502670288,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,relu,adam,15
231,10.88192081451416,3.071025848388672,-5.813875675201416,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,relu,adam,15
232,8.415787696838379,2.64471435546875,-4.269670009613037,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,relu,adam,15
233,1.6274645328521729,1.0560280084609985,-0.019060969352722168,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,relu,sgd,15
234,1.2651007175445557,0.9443864822387695,0.20783847570419312,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,relu,sgd,15
235,1.0683962106704712,0.8280199766159058,0.3310079574584961,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,relu,sgd,15
236,1.514966368675232,1.0369799137115479,0.05138134956359863,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,relu,sgd,15
237,1.02582585811615,0.8229290843009949,0.35766392946243286,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,relu,sgd,15
238,1.2129169702529907,0.9098214507102966,0.24051415920257568,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,relu,sgd,15
239,1.2516683340072632,0.8725859522819519,0.21624934673309326,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,relu,sgd,15
240,1.248412847518921,0.9072493314743042,0.2182878851890564,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,relu,sgd,15
241,0.8399275541305542,0.7583261132240295,0.47406697273254395,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,tanh,adam,15
242,0.8234773278236389,0.7340454459190369,0.4843674898147583,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,tanh,adam,15
243,9.129956245422363,2.83605694770813,-4.716857433319092,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,tanh,adam,15
244,6.795169830322266,2.3918824195861816,-3.2548961639404297,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,tanh,adam,15
245,1.0841715335845947,0.8561679124832153,0.3211299180984497,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,tanh,adam,15
246,0.8489535450935364,0.7958688735961914,0.46841520071029663,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,tanh,adam,15
247,10.176434516906738,2.9752700328826904,-5.372124671936035,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,tanh,adam,15
248,7.3660569190979,2.516028642654419,-3.612365245819092,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,tanh,adam,15
249,0.8086189031600952,0.7216286063194275,0.4936712980270386,"[16, 16, 8, 8]",0.2,0.001,0.0001,350,tanh,sgd,15
250,0.7372981905937195,0.7781473398208618,0.5383298397064209,"[16, 16, 8, 8]",0.2,0.001,1e-05,350,tanh,sgd,15
251,0.9086799025535583,0.7704063057899475,0.43101662397384644,"[16, 16, 8, 8]",0.2,0.0001,0.0001,350,tanh,sgd,15
252,0.8256555795669556,0.7326220273971558,0.48300355672836304,"[16, 16, 8, 8]",0.2,0.0001,1e-05,350,tanh,sgd,15
253,0.9921148419380188,0.8302592635154724,0.3787726163864136,"[16, 16, 8, 8]",0.3,0.001,0.0001,350,tanh,sgd,15
254,1.1283831596374512,0.8425779342651367,0.2934461832046509,"[16, 16, 8, 8]",0.3,0.001,1e-05,350,tanh,sgd,15
255,0.7228849530220032,0.6997613906860352,0.5473549365997314,"[16, 16, 8, 8]",0.3,0.0001,0.0001,350,tanh,sgd,15
256,0.8150541186332703,0.7092892527580261,0.48964178562164307,"[16, 16, 8, 8]",0.3,0.0001,1e-05,350,tanh,sgd,15
257,1.6135185956954956,1.1049046516418457,-0.010328531265258789,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,relu,adam,15
258,1.2256256341934204,0.9544911980628967,0.23255640268325806,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,relu,adam,15
259,9.145781517028809,2.792576551437378,-4.726766109466553,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,relu,adam,15
260,8.689129829406738,2.6999363899230957,-4.440827369689941,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,relu,adam,15
261,1.2476853132247925,0.9475722908973694,0.21874338388442993,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,relu,adam,15
262,1.4902598857879639,0.9754822850227356,0.06685173511505127,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,relu,adam,15
263,9.369658470153809,2.8350741863250732,-4.866950035095215,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,relu,adam,15
264,8.219453811645508,2.612074375152588,-4.146732330322266,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,relu,adam,15
265,1.1633597612380981,0.8610185980796814,0.27154505252838135,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,relu,sgd,15
266,1.0923670530319214,0.8876674771308899,0.31599825620651245,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,relu,sgd,15
267,1.9717047214508057,1.1585613489151,-0.2346121072769165,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,relu,sgd,15
268,1.5382919311523438,1.0637247562408447,0.03677576780319214,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,relu,sgd,15
269,1.058920979499817,0.9040771722793579,0.3369409441947937,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,relu,sgd,15
270,1.4310003519058228,1.0094858407974243,0.10395801067352295,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,relu,sgd,15
271,1.936621069908142,1.1186124086380005,-0.21264398097991943,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,relu,sgd,15
272,2.93019437789917,1.4598318338394165,-0.8347845077514648,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,relu,sgd,15
273,0.7387604117393494,0.6788228154182434,0.5374142527580261,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,tanh,adam,15
274,2.285614252090454,1.304176926612854,-0.431171178817749,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,tanh,adam,15
275,10.316679954528809,3.0141913890838623,-5.459941387176514,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,tanh,adam,15
276,9.626459121704102,2.9110474586486816,-5.027750015258789,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,tanh,adam,15
277,0.9847779870033264,0.8260037302970886,0.3833667039871216,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,tanh,adam,15
278,0.7973378896713257,0.7711905241012573,0.5007351040840149,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,tanh,adam,15
279,8.594836235046387,2.7226643562316895,-4.381783485412598,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,tanh,adam,15
280,8.398752212524414,2.6654467582702637,-4.259003162384033,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,tanh,adam,15
281,0.6425628066062927,0.5998554825782776,0.5976498126983643,"[16, 16, 8, 8]",0.2,0.001,0.0001,450,tanh,sgd,15
282,0.7507506608963013,0.6613506078720093,0.5299063920974731,"[16, 16, 8, 8]",0.2,0.001,1e-05,450,tanh,sgd,15
283,0.7672060132026672,0.7330540418624878,0.5196026563644409,"[16, 16, 8, 8]",0.2,0.0001,0.0001,450,tanh,sgd,15
284,0.6938256025314331,0.6962831616401672,0.5655508637428284,"[16, 16, 8, 8]",0.2,0.0001,1e-05,450,tanh,sgd,15
285,0.9748002290725708,0.8704062700271606,0.38961440324783325,"[16, 16, 8, 8]",0.3,0.001,0.0001,450,tanh,sgd,15
286,1.2200812101364136,0.9257636666297913,0.23602813482284546,"[16, 16, 8, 8]",0.3,0.001,1e-05,450,tanh,sgd,15
287,0.7201431393623352,0.7109456658363342,0.549071729183197,"[16, 16, 8, 8]",0.3,0.0001,0.0001,450,tanh,sgd,15
288,0.5161862969398499,0.5867737531661987,0.6767823100090027,"[16, 16, 8, 8]",0.3,0.0001,1e-05,450,tanh,sgd,15
